product_name,product_name_es,energy-kcal_100g,proteins_100g,carbohydrates_100g,fat_100g,fiber_100g,nova_group,nutrition_grades,food_groups_tags
Salsa Rosada,,133.33333333333,0,13.333333333333,16.666666666667,,,d,"['en:fats-and-sauces', 'en:dressings-and-sauces']"
Sauce tomate,,67,0,4,0,,,e,[]
Turbana Chips de Plátano Con Sal,Turbana Chips de Plátano Con Sal,500,3.33333333333333,70,23.3333333333333,10,,d,"['en:fruits-and-vegetables', 'en:dried-fruits']"
tostadas arroz con quinua,,370,1,11,0,0,,c,['en:cereals-and-potatoes']
Cereal,,375,12.5,81.25,,,,unknown,[]
Atún y champiñones,,127,18,8,2.5,8,,unknown,[]
Cherry-Lyptus,Cherry-Lyptus,390,0,97,0,0,4,e,"['en:sugary-snacks', 'en:sweets']"
Fresa Flow,Fresa Flow,488.372093023256,4.65116279069767,72.0930232558139,20.9302325581395,4.65116279069767,4,e,"['en:sugary-snacks', 'en:biscuits-and-cakes']"
Saltisimas,,40,2,20,2.5,1,,unknown,[]
Gelly,,,,,,,4,unknown,[]
Chocolates,,,,,,,,unknown,[]
,,,,,,,,not-applicable,[]
Yogurt sabor natural,,100,5,13,3,2,,unknown,[]
,,,,,,,,unknown,[]
Coca-Cola,,40,0,10.16667,0,,,unknown,[]
copitos,,,,,,,,unknown,[]
Clásico,Clásico,900,0,0,100,0,2,c,"['en:fats-and-sauces', 'en:fats']"
Choco listo,,400,5,85,5,0,,unknown,[]
Instant Whipping Cream,,515,2.4,69,26,,1,d,"['en:milk-and-dairy-products', 'en:milk-and-yogurt']"
Mechas locas,,1,0,28,1,0,,unknown,[]
Chokis Clásica,Chokis Clásica,486.486486486487,8.10810810810811,64.8648648648649,18.9189189189189,2.7027027027027,4,e,"['en:sugary-snacks', 'en:biscuits-and-cakes']"
sombras de ojos,,,,,,,,unknown,[]
Roll saumon cream cheese,,132.100006103516,4.40000009536743,21.2000007629395,3.09999990463257,1,,unknown,[]
Jamón serrano,,235.294117647059,29.4117647058824,,11.7647058823529,,,unknown,[]
Chocolate oscuro,,230,2,21,15,3,,unknown,[]
Seven up,,0,0,0,0,,,unknown,[]
Polet cookies and cream,,328.571428571429,2.99999986376081,25,13.0000005449568,,,unknown,[]
Duraznos en mitades en almíbar,,83.3333333333333,,20.8333333333333,,0.833333333333333,,unknown,[]
cafe,,,,,,,,unknown,[]
Aloe gabriella,,27,0,6.3,0,0,,unknown,[]
Leche,,121,8,12,4.5,0,,unknown,[]
Steamed Noodle (Chow Mein),,400,13.3333333333333,80,2.5,3.33333333333333,,unknown,[]
Cristal aloe,,,,,,,,unknown,[]
Alimento nutritivo con proteína de soya,,80,9,34,9,1,,unknown,[]
Té helado limón,,0,0,7,0,0,,unknown,[]
MINI BROWNIES,,400,5,60,15,5,,e,"['en:sugary-snacks', 'en:biscuits-and-cakes']"
Burger,,2,19,15,9,3,,unknown,[]
Abuelita,,123,4,21,2.5,1,,unknown,[]
Rosquitas integrales,,140,5,17,5,3,,unknown,[]
Ham,,105.263157894737,10.5263157894737,10.5263157894737,2.63157894736842,,,unknown,[]
Tomate mozzarella,,133,4.40000009536743,11,7.5,1.60000002384186,,unknown,[]
Canelazo,,,,,,,,unknown,[]
Cruesli chocolate,,455,8.10000038146973,57,19,10,,unknown,[]
Manzana Sin azucar,Pepsi 400,,,,,,,unknown,[]
Muesli,,425,17.2000007629395,52.9099998474121,13.8500003814697,9.22000026702881,,unknown,[]
Cocaditas Coconut Cookies,,485.714285714286,5.35714285714286,75,20.7142857142857,3.57142857142857,,unknown,[]
Chai latte,,50,1,8,2,1,,unknown,[]
Galleta avena,,468.75,9.375,68.75,18.75,12.5,,unknown,"['en:sugary-snacks', 'en:biscuits-and-cakes']"
Vanilla and Chocolate Cupcakes,,422.535211267606,2.8169014084507,56.3380281690141,21.1267605633803,,4,unknown,"['en:sugary-snacks', 'en:biscuits-and-cakes']"
Taeq aceite de oliva extravirgen,Taeq aceite de oliva extravirgen,800,0,0,90,,,b,"['en:fats-and-sauces', 'en:fats']"
Leche entera,,113,7,12,8,0,,unknown,[]
Rosquillas integrales de arroz,Rosquilas integrales,1,5,4,9,3,,c,"['en:cereals-and-potatoes', 'en:bread']"
Ensure advance,,322,15.9,57.8,3,3.1,,unknown,[]
Suntea,,,,,,,,unknown,[]
Arracachitas,,180,2,20,10,10,,unknown,[]
Avena canela x6,,160,5,25,4,1,,unknown,[]
Salade de chou,,100,1.29999995231628,4.19999980926514,8.69999980926514,,,unknown,[]
Galletas de arroz con almendras,Galletas De Arroz Con Almendras,468.571428571429,7.42857142857143,34.2857142857143,34.2857142857143,34.2857142857143,,unknown,"['en:sugary-snacks', 'en:biscuits-and-cakes']"
Chicharrón carnudo,Don chicharon con sal,611,52,0,45,,,unknown,[]
Jamón Sanduche,,45,6,1,2.5,0.5,,unknown,[]
Kedeli Refresco light,,0,0.1,100,0.1,0.1,,unknown,[]
Aros frutales,,,,,,,,unknown,[]
Leche semidescremada,,112,7,12,4,0,,unknown,[]
Café Instantáneo en Polvo,Café Instantáneo en Polvo,,,,,,,unknown,[]
Leche en polvo,,120,5,16,4,0,,unknown,[]
Protein Pancake & Waffle Mix,,327.2727272727,36.3636363636,36.3636363636,3.6363636364,1.81818181818182,,unknown,[]
Nestle Milo cookies,,441.17647058824,5.8823529411765,73.529411764706,14.705882352941,0,,unknown,[]
Pan de arroz tostado,,140,6,17,5,2,,unknown,[]
Suny,Suny,554,4.7,60,32.8,1.7,4,e,"['en:sugary-snacks', 'en:chocolate-products']"
Cobertura sabor a chocolate blanco,,580,5,55,38,0,,unknown,[]
Hiper Wafers,,500,7.69230769230769,65.3846153846154,13.4615384615385,,,d,"['en:sugary-snacks', 'en:biscuits-and-cakes']"
Mostaneza del rancho,,94,0,1,10,0,,unknown,[]
Leche condensada,,100,2,20,1.5,,,unknown,[]
Popetas,Popetas,405.405405405405,2.25225225225225,87.8378378378378,5.63063063063063,9.00900900900901,4,d,[]
Avena saborizada canela,,100,2,19,1,2,,unknown,[]
Achiras chia seeds,,1,4,4,9,0,,unknown,[]
Trident Splash Pepermint Swirl,Trident Splash Menta y Vainilla,,,,,,,not-applicable,"['en:sugary-snacks', 'en:sweets']"
Tamarindo jugo,,88.2799987792969,0.119999997317791,22,0.280000001192093,,,unknown,[]
Blueberry scones,,240,3,34,11,1,,unknown,[]
Strawberry Shortcake,,273.68421052632,3.1578947368421,33.157894736842,14.210526315789,0.52631578947368,,unknown,[]
Yogur Sabor Natural,,115.714285714286,1,4.92857142857143,10.7142857142857,2.35714285714286,,unknown,[]
Arroz  integral multigrano,,354,7.59999990463257,61.2000007629395,8.80000019073486,9.39999961853027,,unknown,[]
,,,,,,,,unknown,[]
Vanilla caramel brownie,,263.157894736842,4.5112781954887,27.067669172932,15.789473684211,0.75187969924812,,unknown,[]
,,,,,,,,unknown,[]
bioexpert,,,,,,,,unknown,[]
Rosquitas con queso,,329,80,0,1,19,,unknown,[]
Bon o bon Chocolate,Bon o bon Chocolate,533.333333333333,6.66666666666667,46.6666666666667,33.3333333333333,6.66666666666667,,e,"['en:sugary-snacks', 'en:chocolate-products']"
Chocolatina jet cookies and Cream,,545.454545454545,8.18181818181818,55.4545454545455,32.7272727272727,,,unknown,[]
Salsa Cesar La Constancia,Salsa Cesar La Constancia,,,,,,,unknown,[]
Chocoramo,,432.5,5,52.5,22.5,5,,unknown,[]
Salted Power,,372,76,2.79999995231628,5.59999990463257,2,,unknown,[]
Klim Deslactosado 1+,Klim Deslactosado 1+,444.444444444444,13.8888888888889,58.3333333333333,16.6666666666667,2.77777777777778,,unknown,"['en:milk-and-dairy-products', 'en:milk-and-yogurt']"
Cerveza española Puerto Cristo,,,,,,,,unknown,[]
Chocolate Amargo 53%,Chocolate Amargo 53%,520,6.5,47,34,12,4,e,"['en:sugary-snacks', 'en:chocolate-products']"
Sal de origen,,,,,,,,unknown,[]
Aloha Limón,,40,0,10,0,0,,unknown,[]
Syrup,,20,0,5,0,,,unknown,[]
Dux Salted,,114,2.59999990463257,21,2.20000004768372,,,unknown,[]
Agua tonica,,120,0,30,0,0,,unknown,[]
La fina mesa,,600,0,0,70,0,,unknown,[]
Supermix,,160,5,15,9,3,,unknown,[]
Pan tajado integral,,263.157894736842,7.89473684210526,47.3684210526316,6.57894736842105,7.89473684210526,,unknown,[]
Arándanos Lychee,,8,0,2,0,,,unknown,[]
Milk,,62.5,2.91666666666667,5,3.33333333333333,0,,c,"['en:milk-and-dairy-products', 'en:milk-and-yogurt']"
Iso clean,,360,80,4,4,,,unknown,[]
Chocoramo Brownie Mini Arequipe,Chocoramo Brownie Mini Arequipe,400,5,60,17.5,5,,e,"['en:sugary-snacks', 'en:biscuits-and-cakes']"
Gomitas Trululu Aros,Gomitas Trululu Aros,333.333333333333,8.33333333333333,83.3333333333333,0,0,4,e,"['en:sugary-snacks', 'en:sweets']"
Мёд лесное разнотравье Берестов А.С.,,321,,80.3,,,,unknown,[]
Крупа овсяная плющеная Мясновъ,,350,13,60,6,,,unknown,[]
Queso en Tajadas Quesillo,Queso en Tajadas Quesillo,280,20,8,20,0,3,c,"['en:milk-and-dairy-products', 'en:cheese']"
Why Not Harina de Avena,Why Not Harina de Avena,391.304347826087,13.0434782608696,65.2173913043478,8.69565217391304,8.69565217391304,,a,"['en:cereals-and-potatoes', 'en:cereals']"
Equilibrio,Equilibrio,375,6.25,50,15.625,3.125,,d,"['en:sugary-snacks', 'en:biscuits-and-cakes']"
Colombina 100% Wafer Gluten Free Chocolate,Colombina 100% Wafer Gluten Free Chocolate,500,3.84615384615385,73.0769230769231,23.0769230769231,3.84615384615385,,e,"['en:sugary-snacks', 'en:biscuits-and-cakes']"
Noel Galletas Finas con Chocolate,Noel Galletas Finas con Chocolate,490.196078431373,6.5359477124183,71.8954248366013,19.6078431372549,3.26797385620915,,e,"['en:sugary-snacks', 'en:biscuits-and-cakes']"
Vitamina c,,6,0,0,0,0,,unknown,[]
Oatnestly Cashew Drinks,Oatnestly Cashew Drinks,30,2.7,3.5,0.7,1,3,b,"['en:beverages', 'en:plant-based-milk-substitutes']"
Pietrán Salchicha Pechuga de Pollo,Pietrán Salchicha Pechuga de Pollo,140,18,4,6,0,4,c,"['en:fish-meat-eggs', 'en:processed-meat']"
Takis Original,Takis Original,577.777777777778,5.77777777777778,48.8888888888889,40.8888888888889,4.88888888888889,,d,[]
Mermelada de Mora,Mermelada de Mora,,,,,,4,unknown,"['en:sugary-snacks', 'en:sweets']"
Potato Chips & Sweet BBQ,,130,1,15,7,1,3,b,"['en:salty-snacks', 'en:appetizers']"
Pan rollo,,,,,,,,unknown,[]
YaGur Mora,YaGur Mora,80,3,12,2,0,,b,"['en:milk-and-dairy-products', 'en:milk-and-yogurt']"
Mayonesa,Mayonesa,333.333333333333,0,13.3333333333333,33.3333333333333,0,,d,"['en:fats-and-sauces', 'en:dressings-and-sauces']"
Chorizo de Cerdo Tipo Santarrosano,Chorizo de Cerdo Tipo Santarrosano,303.030303030303,13.6363636363636,4.54545454545454,25.7575757575758,,,unknown,"['en:fish-meat-eggs', 'en:processed-meat']"
Chorizo de Cerdo Tipo Santarrosano,Chorizo de Cerdo Tipo Santarrosano,116.216216216216,13.2432432432432,8.10810810810811,3.51351351351351,0.810810810810811,,d,"['en:fish-meat-eggs', 'en:processed-meat']"
Sal  marina,,,,,,,,unknown,[]
Salsa de Soya,,,,,,,,unknown,"['en:fats-and-sauces', 'en:dressings-and-sauces']"
Fosforitos,Fosforitos,533.333333333333,6.66666666666667,56.6666666666667,30,3.33333333333333,,e,"['en:salty-snacks', 'en:appetizers']"
Mayonesa,Mayonesa,266.666666666667,0,20,20,0,,c,"['en:fats-and-sauces', 'en:dressings-and-sauces']"
Medalla de Oro Salsa de Tomate,Medalla de Oro Salsa de Tomate,133.333333333333,0,33.3333333333333,0,0,,e,"['en:fats-and-sauces', 'en:dressings-and-sauces']"
Queso Mozarella,Queso Mozarella,300,16.6666666666667,6.66666666666667,20,0,3,d,"['en:milk-and-dairy-products', 'en:cheese']"
Avena en Harina Sabor Vainilla,Avena en Harina Sabor Vainilla,393.939393939394,12.1212121212121,75.7575757575758,4.54545454545455,6.06060606060606,,c,"['en:cereals-and-potatoes', 'en:cereals']"
Mexican Black Beans,,115.384615384615,6.92307692307692,20.7692307692308,1.53846153846154,5.38461538461539,3,b,"['en:cereals-and-potatoes', 'en:legumes']"
Avena en Harina con Sabor a Vainilla,Avena en Harina con Sabor a Vainilla,391.304347826087,8.69565217391304,73.9130434782609,4.34782608695652,8.69565217391304,,d,"['en:beverages', 'en:plant-based-milk-substitutes']"
Lomitos Atún en Agua,Lomitos Atún en Agua,107,25,1.3,0.2,,3,unknown,"['en:fish-meat-eggs', 'en:fish-and-seafood', 'en:fatty-fish']"
Yerba Mate Argentina con Palo Supremo,Yerba Mate Argentina con Palo Supremo,167.4,3,25.6,1.4,0,,e,[]
Queso Crema para Untar,Queso Crema para Untar,266.666666666667,6.66666666666667,0,26.6666666666667,0,,d,"['en:sugary-snacks', 'en:sweets']"
Copelia Panelita de Dulce con Leche y Coco,Copelia Panelita de Dulce con Leche y Coco,434.782608695652,4.34782608695652,56.5217391304348,19.5652173913043,0,,e,[]
Gumbia Mango Biche con Sal Marina,Gumbia Mango Biche con Sal Marina,240,4,56,0,12,,e,"['en:fruits-and-vegetables', 'en:dried-fruits']"
,Quaker Aritos Chocolate,366.666666666667,6.66666666666667,86.6666666666667,0,6.66666666666667,,c,"['en:cereals-and-potatoes', 'en:breakfast-cereals']"
Gudiz,Gudiz,398,2,95,1,0.1,,e,[]
Pasta de Tomate,Pasta de Tomate,71.4285714285714,3.57142857142857,14.2857142857143,0,0,,b,"['en:fruits-and-vegetables', 'en:vegetables']"
Salsa Mexicana Suave,Salsa Mexicana Suave,34,1.5,8.7,0,3.4,,b,"['en:fats-and-sauces', 'en:dressings-and-sauces']"
Dark Chocolate Bar 85%,Lök 85% Barra de Chocolate Oscuro,642.857142857143,7.14285714285714,35.7142857142857,50,14.2857142857143,4,unknown,"['en:sugary-snacks', 'en:chocolate-products']"
Kokoribites,Kokoribites,173,17,10,7,2,,d,"['en:fish-meat-eggs', 'en:meat', 'en:poultry']"
Panela en pastilla,Panela en pastilla,180,,45,,,,unknown,[]
Yox con Mentalis Frutos Rojos,Yox con Mentalis Frutos Rojos,73,2.8,15,1.5,0,4,e,"['en:beverages', 'en:sweetened-beverages']"
Famlac Larga Vida,Famlac Larga Vida,44,2,4.5,2,0,,b,"['en:milk-and-dairy-products', 'en:milk-and-yogurt']"
Arroz Zulia,Arroz Zulia,360,6,80,0,4,4,b,"['en:cereals-and-potatoes', 'en:cereals']"
Ideal Aceite de Palma,Ideal Aceite de Palma,900,0,0,100,0,2,d,"['en:fats-and-sauces', 'en:fats']"
Click Mints Sabor a Menta,Click Mints Sabor a Menta,375,0,91.6666666666667,0,0,4,e,"['en:sugary-snacks', 'en:sweets']"
Beef summer sausage,,357.14285714286,16.071428571429,1.7857142857143,32.142857142857,0,,unknown,[]
Whey Protein Hardcore,,,,,,,,unknown,[]
salsa para pastas boloñesa,salsa para pastas boloñesa,113,5,15,3.75,2.5,4,c,"['en:fats-and-sauces', 'en:dressings-and-sauces']"
Tree Fruits Fruta Natural Congelada Fresa,Tree Fruits Fruta Natural Congelada Fresa,40,1,8,0,0,,b,"['en:fruits-and-vegetables', 'en:fruits']"
ACT II sabor Mantequilla Light,ACT II sabor Mantequilla Light,433.333333333333,10,70,11.6666666666667,16.6666666666667,4,d,"['en:salty-snacks', 'en:salty-and-fatty-products']"
Doritos dinamita,,501,6.9,63,26,6.8,,unknown,[]
Salsa Inglesa,,0,5,0,0,0,,unknown,[]
Dark chocholate bars,,60,1,4,5,1,,unknown,[]
Tortilla de arroz oliva y romero,,500,7.5,60.714285714286,27.5,10.714285714286,,unknown,[]
Kibo Chips de Lentejas,Kibo Chips de Lentejas,428.571428571429,25,50,14.2857142857143,3.57142857142857,,d,[]
Bebida de almendras,,613.333333333333,0.41666666666667,0,1.25,0,,unknown,[]
,,,,,,,,unknown,[]
,,,,,,,,unknown,[]
,,511.111111111111,6.22222222222222,66.6666666666667,24.8888888888889,2.22222222222222,,unknown,[]
,,,,,,,,unknown,[]
,,,,,,,,unknown,[]
,,,,,,,,unknown,[]
,,,,,,,,unknown,[]
,,,,,,,,unknown,[]
,,,,,,,,unknown,[]
Zörby,,25,5,22,2.5,0,,unknown,[]
Tostadas de arroz y quinua orgánicos,,378,8.7,85,0,3.7,,unknown,[]
tortillas integrales olimpica,,,,,,,4,unknown,[]
,,,,,,,,unknown,[]
Rama,,571.42857142857,0,0,64.285714285714,0,,unknown,[]
aloha limonada de coco,,,,,,,4,unknown,[]
Bianchi caramelo,,70,0,14,1,0,,unknown,[]
Salsa con Mostaza,Salsa con Mostaza,88,3,10,4,1,4,c,"['en:fats-and-sauces', 'en:dressings-and-sauces']"
Cacao Mix,Cacao Mix,466.666666666667,16.6666666666667,50,20,0,4,e,"['en:sugary-snacks', 'en:sweets']"
Bebida de agua con coco,,70,0,19,0,,,unknown,[]
Saltin,Saltin,462,10,72,15,6.4,,unknown,[]
Lasagna Mixta,Lasagna Mixta,,,,,,4,unknown,"['en:fish-meat-eggs', 'en:meat', 'en:poultry']"
Empanadas pequeñas con carne,Empanadas pequeñas con carne,,,,,,4,unknown,"['en:composite-foods', 'en:pizza-pies-and-quiches']"
KokoriSaurios,KokoriSaurios,,,,,,4,unknown,[]
Sanissimo,Tostadas De Arroz Con Quinua,0,4,4,0,55,,unknown,[]
Mezcla Salada,Mezcla Salada,466.666666666667,23.3333333333333,43.3333333333333,23.3333333333333,3.33333333333333,4,e,"['en:salty-snacks', 'en:nuts']"
Chicharrón,,533,77,2,27,,,unknown,[]
Mezcla Proteína,Mezcla Proteína,600,20,36.6666666666667,40,6.66666666666667,3,c,"['en:salty-snacks', 'en:nuts']"
Wafers choco avellanas,,140,3.6,10,13,,,unknown,"['en:sugary-snacks', 'en:biscuits-and-cakes']"
Mezcla Antioxidante,Mezcla Antioxidante,500,13.3333333333333,50,26.6666666666667,6.66666666666667,3,d,"['en:salty-snacks', 'en:nuts']"
Talento Avelãs,Talento Avelãs,544,7.6,52,34.4,4,4,e,"['en:sugary-snacks', 'en:chocolate-products']"
Chorizo de cerdo,Chorizo de cerdo,,,,,,4,unknown,[]
Chocolate Corona Sabor Tradicional,Chocolate Corona Sabor Tradicional,,,,,,4,unknown,[]
Doraditos,,150,4,16,8,0,,unknown,[]
,,,,,,,,unknown,[]
,,,,,,,,unknown,[]
Bolacha Strudel,,170,2,25,7,,,unknown,[]
Biscotto,Biscotto,45,1,17,5,0,,unknown,[]
Jumbo minis,,444,5,61,22,0,,unknown,[]
Choco coco up,,425,2.5,32.5,30,10,,unknown,[]
Hummus clásico,,70,2,2,6,2,,unknown,"['en:fats-and-sauces', 'en:dressings-and-sauces']"
,,,,,,,,unknown,[]
Cappuccino Vainilla,Cappuccino Vainilla,444.444444444444,8.88888888888889,66.6666666666667,17.7777777777778,8.88888888888889,4,unknown,[]
,,57,2.5,6.5,2.3,,,unknown,"['en:milk-and-dairy-products', 'en:milk-and-yogurt']"
yogus,,,,,,,4,unknown,[]
Zucaritas,Zucaritas,,,,,,,unknown,[]
Crema de Leche,Crema de Leche,166.666666666667,0,0,20,0,4,d,[]
Free Zen Helado en Polvo para Malteadas,Free Zen Helado en Polvo para Malteadas,350,50,40,0,10,,a,"['en:beverages', 'en:plant-based-milk-substitutes']"
Galletas,,120.7,2,19,4,1,,unknown,[]
Mogollas,,641,5,9,65,10,,unknown,[]
Margarita Flamin' Hot,,531,6.3,56,33,4.9,,unknown,[]
ALOE VERA ORIGINAL,,20,1,33,2,5,,unknown,[]
Caleñas,,400,6.6666666666667,66.666666666667,13.333333333333,6.6666666666667,,unknown,[]
Queso Sabanero en Tajadas,Queso Sabanero en Tajadas,332,22.8,5.2,24.4,0,3,d,"['en:milk-and-dairy-products', 'en:cheese']"
Pasta Cabello de Ángel,Pasta Cabello de Ángel,350,11,77,0.6,3.6,,unknown,[]
Organic Panela & Chocolate 55% Cacao,,534,6.2,46,36,,4,e,"['en:sugary-snacks', 'en:chocolate-products']"
Ensure,,108,5.5,13.5,3.4,,,e,[]
,,,,,,,,unknown,[]
,,,,,,,,unknown,[]
Milky Way Ice Cream,Milky Way Ice Cream,270,4,26,16,0,,d,"['en:milk-and-dairy-products', 'en:ice-cream']"
Avena,Avena,140,4,23,4,1,,unknown,[]
Yogo yogo,,91,1.7,18,1.3,0,,unknown,[]
Trululu,,,,,,,,unknown,[]
Icee mini games acudiditas cherry sours,,184,0,46,0,0,,unknown,[]
,,,,,,,,unknown,[]
H2OH,,0,0,0,0,0,,unknown,[]
Arroz,,230,5,51,0,2,,unknown,[]
Bebida de Almendras,,33,0,4.5,1.5,0,,unknown,[]
Nectar pera,,100,0,25,0,,,unknown,[]
Salinas,Salinas,,,,,,,unknown,[]
Brownie con arequipo,,373.33333333333,5.3333333333333,65.333333333333,9.3333333333333,0,,e,"['en:sugary-snacks', 'en:biscuits-and-cakes']"
Brownie de arequipe,,425,6.8,55,14,5.7,,unknown,"['en:sugary-snacks', 'en:biscuits-and-cakes']"
,,,,,,,,unknown,[]
Gran Cereal Clásica,Gran Cereal Clásica,437.037037037037,7.77777777777778,64.4444444444444,17.7777777777778,6.2962962962963,,d,"['en:sugary-snacks', 'en:biscuits-and-cakes']"
Miel de Abejas Apis Mellifera,Miel de Abejas Apis Mellifera,300,0,80,0,0,2,d,"['en:sugary-snacks', 'en:sweets']"
Hojuelas Avena,Hojuelas Avena,400,20,66.6666666666667,6.66666666666667,13.3333333333333,,a,"['en:cereals-and-potatoes', 'en:breakfast-cereals']"
FRAC sabor Chocolate,FRAC sabor Chocolate,483.333333333333,6.33333333333333,70,19.3333333333333,2.66666666666667,4,e,"['en:sugary-snacks', 'en:biscuits-and-cakes']"
Galletas finas crema de chocolate Noel,Galletas finas crema de chocolate Noel,160,,,,,,unknown,[]
Blemil plus,,,,,,,,unknown,[]
Cumbre,Cumbre,,,,,,1,unknown,"['en:beverages', 'en:unsweetened-beverages']"
Carne Asar fina de res,,,,,,,,unknown,[]
Bubbaloo Fresa Strawberry,,294.11764705882,0,78.43137254902,0,0,,unknown,[]
Mani Moto,,470,16,58,21,7.4,,c,"['en:salty-snacks', 'en:nuts']"
,,,,,,,,unknown,[]
Rizadas Sabor Mayonesa,,534,4.7,55,34,5.6,3,e,"['en:salty-snacks', 'en:appetizers']"
Maní crocante chile limón,Maní crocante chile limón,506.666666666667,17.6666666666667,50,28,6.67,4,c,"['en:salty-snacks', 'en:nuts']"
Mezcla Choco Divertida,Mezcla Choco Divertida,500,16.6666666666667,43.3333333333333,33.3333333333333,6.66666666666667,4,e,"['en:sugary-snacks', 'en:sweets']"
Wafer Bridge Mousse de Limón,Wafer Bridge Mousse de Limón,503.333333333333,4.66666666666667,73.3333333333333,21.3333333333333,1.66666666666667,4,e,"['en:sugary-snacks', 'en:biscuits-and-cakes']"
Miel de abejas,,,,,,,2,unknown,"['en:sugary-snacks', 'en:sweets']"
Cafe,,,,,,,,unknown,[]
Tofu con verduras,Tofu Con Verduras,157,19,6.6,6.4,1.5,,a,"['en:cereals-and-potatoes', 'en:legumes']"
Colcafé Capuccino,Colcafé Capuccino,461.53846153846,15.384615384615,53.846153846154,20,0,,unknown,[]
Palito con queso,,308,9.3,37,14,1.8,,unknown,"['en:salty-snacks', 'en:appetizers']"
Margarita ondulada tomate,,505,5.1,60,28,5.4,,unknown,[]
Sal,Sal,,,,,,,unknown,[]
Cristalina,,0,0,0,0,0,,unknown,[]
Leche entera,,56,2.9,4.4,3,0,,b,"['en:milk-and-dairy-products', 'en:milk-and-yogurt']"
Sopas de mi tierra ajiaco x 45 gr,,50,1,9,1.5,0,,unknown,[]
Aceite vegetal de cocina,,80,0,0,9,0,,unknown,[]
Pizza Jamón y Peperoni,Pizza Jamón y Peperoni,228,9.73451,,,,,unknown,"['en:composite-foods', 'en:pizza-pies-and-quiches']"
Chomelo,,36.5999984741211,0.300000011920929,6.59999990463257,1,,,unknown,[]
Galletas Integrales,,130,2,18,5,2,,unknown,[]
Pan Hamburguesa,Pan Hamburguesa,275,11.0227272727273,52.2727272727273,3.06818181818182,3.06818181818182,4,c,"['en:cereals-and-potatoes', 'en:bread']"
